item_id,seller,ships_to,ships_from,category,first_seen,last_seen
8d63fdf993,78751100e9,"United States of America","United States of America",22,1334638653,1335057229
ff18c205c8,07d518eda9,"United States of America","United States of America",63,1334656783,1334899058
ef098f87db,358593694f,Worldwide,"United States of America",23,1334653243,1341976863
8f63277c7e,15163b593d,Worldwide,Canada,70,1334710362,1335328180
4e10f07066,78751100e9,"United States of America","United States of America",22,1334638654,1336524847
cf1b31b843,244342e41d,"Worldwide except USA",Netherlands,34,1334655286,1340407220
d56b81e41e,d782f9e09f,"United States of America","United States of America",22,1334639570,1334795678
58152c64ab,f476151e76,Worldwide,undeclared,122,1334648861,1335315462
fef2e57748,950968f5c6,"EU, USA, and Canada","United States of America",22,1334667370,1335338871
4b798e0155,e1ca55b720,Worldwide,France,22,1334666514,1337147627
0a7da77dc0,53278bfddc,"United States of America","United States of America",242,1334644226,1343094084
7efef94cce,526096552d,"United States of America","United States of America",184,1334650165,1334650165
4d46f4dc3b,5da90e2e67,"USA and Canada","United States of America",92,1334638103,1334878864
5e97406c62,1ba1a3de91,Worldwide,"United States of America",129,1334661106,1334803350
034ca94b4b,15163b593d,Worldwide,Canada,22,1334652906,1334805933
cdf86f6d4b,06b8d7df42,"United Kingdom","United Kingdom",53,1334647739,1335068930
19e0272b43,c2956cac29,"USA and Canada","United States of America",22,1334651009,1336442053
cb6071b70f,32505c0563,"United States of America","United States of America",92,1334650755,1334891160
d9303895e4,9a2e6bef5c,Worldwide,Canada,28,1334651547,1337914909
f4f793e274,244342e41d,"Worldwide except USA",Netherlands,171,1334646132,1340944751
5fd2410432,f476151e76,Worldwide,undeclared,93,1334648861,1335835096
b1e47cd2c2,78751100e9,"United States of America","United States of America",22,1334638653,1336524824
3deabe23f4,9569b3503e,Worldwide,Finland,70,1334658155,1335671880
a5303f68d6,b0ab5d16e2,"United States of America","United States of America",51,1334643344,1338780682
d0ec56e740,a40f85388e,"United States of America","United States of America",22,1334639360,1334795506
1450c9c150,320a166278,"United States of America","United States of America",137,1334678874,1334876909
158f5a0123,5b63424c90,Worldwide,"United Kingdom",63,1334644518,1341969985
54e3577bba,ad378cb8ba,"USA and Canada","United States of America",239,1334644424,1334644424
7cafd6e70d,a40f85388e,"United States of America","United States of America",22,1334639360,1334795485
1ce8f8136c,fe7f4de5e9,"United States of America","United States of America",23,1334679679,1334679679
46a5205df5,a40f85388e,"United States of America","United States of America",22,1334639360,1334795501
47dcdeca29,32505c0563,Worldwide,undeclared,122,1334650755,1343112025
43c726d8b3,53278bfddc,"United States of America","United States of America",130,1334636735,1343088512
c5e51e77ef,10f5d12d72,Worldwide,Canada,22,1334639068,1340517212
eff8720d63,9668d667f3,"United States of America","United States of America",92,1334639348,1343095022
1f9dd9027f,10f5d12d72,Worldwide,Canada,22,1334639068,1343115931
2140841364,fd53026c31,"United States of America","United States of America",92,1334703691,1335332223
47982f7c90,d000b01a82,Worldwide,Moldova,65,1334643617,1343085437
6221582e38,244342e41d,"Worldwide except USA",Netherlands,171,1334646132,1343123054
55c7919002,652c821877,Worldwide,Germany,41,1334639498,1342829170
202b3b13d5,32505c0563,"United States of America","United States of America",48,1334643403,1335666948
0744458b27,d000b01a82,Worldwide,Moldova,65,1334643617,1343107997
d7c529fe90,fb30570018,"United States of America","United States of America",23,1334653222,1335848542
cf92607494,d5977db029,Worldwide,undeclared,93,1334649452,1335078678
0d6d8d683f,644ba32cd3,"United States of America","United States of America",239,1334644430,1334644430
4a82d7834f,8983d1a259,Worldwide,Belgium,63,1334670337,1335341891
0ef4377617,4d0cc14e15,"United States of America","United States of America",22,1334654563,1336623225
4c84358d38,6c78e014c4,"United States of America","United States of America",22,1334667208,1337233980
8b4e5fc5a8,764caaea5f,"United States of America",undeclared,70,1334711464,1334794878
065a09d757,6fbb5e82be,Worldwide,undeclared,97,1334695200,1334797266
6fe3e2215a,32064d7997,Worldwide,"United States of America",93,1334649302,1343099343
0d1e0322a0,d000b01a82,Worldwide,Moldova,65,1334643617,1343108286
1acf9b540c,4da7a60a6b,Worldwide,Austria,34,1334652919,1337752621
8905e6e275,7e50b48282,Australia,Australia,70,1334703741,1335840451
622300e17c,fe7f4de5e9,"United States of America","United States of America",22,1334679679,1334894367
5496c03f55,c2956cac29,"USA and Canada","United States of America",22,1334651009,1336442072
ea16bb8932,b392065f1e,"United States of America","United States of America",92,1334641505,1343112559
f06f69379b,78751100e9,"United States of America","United States of America",22,1334638654,1336552239
6c6dd625f3,3254066b79,Worldwide,"South Africa",22,1334650495,1336008004
e280d19c7e,15163b593d,Worldwide,Canada,168,1334711531,1335328182
1d2fe11146,abc52c6233,Worldwide,undeclared,98,1334650504,1334974068
4843cdab1f,e9c9c92b45,Worldwide,Netherlands,22,1334703691,1337994906
6788169eb7,214d649f8a,"United States of America","United States of America",22,1334656134,1336449715
678b50c851,247adf9be8,"United States of America","United States of America",127,1334649764,1335844799
89658e1d33,0bf76d42db,Worldwide,Germany,54,1334647099,1342948836
fc0290df3b,e08d80fdf7,"United States of America","United States of America",70,1334655203,1334895059
b453535f47,0c55707667,Worldwide,"United States of America",70,1334680766,1335857275
b7e2e4f00a,20f36f7f30,"European Union","United Kingdom",70,1334639925,1343126039
8c0c263769,db0c1adda1,Worldwide,"United States of America",22,1334630438,1335315868
5a28446ef4,aff60ef807,Worldwide,undeclared,36,1334655598,1335330693
e2fd9fb928,fd53026c31,"United States of America","United States of America",63,1334657181,1335332344
82803fe27f,a59e8cf63a,"United States of America","United States of America",63,1334657199,1334657199
1823230932,e9c9c92b45,Worldwide,Netherlands,28,1334639160,1337823795
94f857124a,db0c1adda1,Worldwide,"United States of America",22,1334638899,1334795175
ff70146dde,e08d80fdf7,"USA and Canada","United States of America",63,1334655203,1334887540
68252755cf,5da90e2e67,"USA and Canada","United States of America",92,1334638103,1334878863
7dd71652c0,764caaea5f,"United States of America",undeclared,74,1334638541,1343095925
d1663ca469,c2956cac29,"USA and Canada","United States of America",22,1334651009,1336442047
f6df4e5d51,2cc262d8e0,Worldwide,Spain,203,1334641429,1343105887
ac040ca9bc,d5977db029,Worldwide,undeclared,65,1334643617,1341451632
9e6ec7e76f,f476151e76,Worldwide,undeclared,129,1334648861,1335835084
696f2331a5,06b8d7df42,Worldwide,"United Kingdom",70,1334650687,1334802739
a6a5b6a804,f476151e76,Worldwide,undeclared,134,1334636001,1336003130
16e9e8fa89,001db1aca5,"United States of America","United States of America",79,1334640609,1343090657
64c5b9bef5,a3ffad93e2,"United States of America","United States of America",33,1334640320,1339836121
829ac0fcaa,5b63424c90,Worldwide,"United Kingdom",63,1334644518,1341969547
986baf19fc,10f5d12d72,Worldwide,Canada,22,1334639068,1343123591
51d0dec0ea,e9c9c92b45,Worldwide,Netherlands,23,1334675132,1335317887
0a9e04b2d6,214d649f8a,"United States of America","United States of America",22,1334656134,1337918306
53450e0d85,4d0cc14e15,"United States of America","United States of America",22,1334654563,1335670336
3104fd6574,e1ca55b720,Worldwide,France,22,1334654754,1335669744
e81ca8433f,d72fef8509,"United States of America","United States of America",22,1334676806,1336021526
9b68c38c8e,959e95e53e,"United Kingdom","United Kingdom",22,1334653601,1334653601
dea494b8d6,17ca2c9f8c,Worldwide,undeclared,1,1334647303,1334647303
7c1f1c14d4,1718351d28,Worldwide,Netherlands,171,1334641346,1337671519
5913f39826,75ea46a489,"United States of America","United States of America",225,1334639471,1339983667
eb33eab72a,d5977db029,Worldwide,undeclared,93,1334649452,1341468140
d2447e1173,358593694f,Worldwide,"United States of America",23,1334653222,1341987193
7e22603f1e,ec86fcb76d,"EU, USA, and Canada","United States of America",25,1334640394,1343090139
a3eaa30799,6b488e9f91,"United States of America","United States of America",28,1334646426,1338609478
d5df9c1d8c,17ca2c9f8c,Worldwide,undeclared,1,1334647303,1335322290
b7c250454f,53278bfddc,"United States of America","United States of America",58,1334644030,1343093898
ca74786838,b392065f1e,"United States of America","United States of America",212,1334641505,1343095971
40a402fb61,587acad776,Worldwide,Netherlands,171,1334651888,1335840612
bc63ac4cb0,a3ffad93e2,"United States of America","United States of America",22,1334640285,1335846412
668ddb22ad,32505c0563,Worldwide,undeclared,122,1334650755,1343120378
a18d1db4be,d0db644713,Worldwide,"United States of America",217,1334639546,1340579720
f0c5083386,f24672929d,"Australia and New Zeland",Australia,70,1334639648,1334639648
5a2b1ce293,d000b01a82,Worldwide,Moldova,65,1334643617,1343085441
aa7f36ec15,81cd80bcd9,Worldwide,undeclared,142,1334648170,1343100109
ce0e2819ba,4586127991,"United States of America","United States of America",251,1334646184,1336276315
465f086655,79d26b0e71,"United States of America","United States of America",23,1334653052,1334983787
0a033ba6ae,25f5a28840,"United States of America","United States of America",70,1334695200,1334695200
68de40fc7c,f4eedfec59,"EU, CH, and NO","Czech Republic",1,1334667227,1341991687
a510c2276a,244342e41d,"Worldwide except USA",Netherlands,171,1334646141,1342669271
ffa7b2de45,17ca2c9f8c,Worldwide,undeclared,70,1334647303,1334647303
efa887c7f2,32064d7997,"USA and Canada","United States of America",129,1334649302,1343087995
081c075370,9a2e6bef5c,Worldwide,Canada,28,1334651547,1334651547
4598991dc1,9e02539b66,Australia,Australia,147,1334643594,1334643594
41f9946425,fd67735872,"United States of America","United States of America",79,1334681925,1338685947
2a33d47f6b,02bdc7d6fa,Worldwide,undeclared,70,1334656265,1337062549
76187d472d,3254066b79,Worldwide,"South Africa",22,1334650495,1335328335
2d95b049cf,d5977db029,Worldwide,undeclared,93,1334649452,1341446843
a2a3d06be6,db0c1adda1,Worldwide,"United States of America",22,1334638899,1334638899
20c9ec9375,a2daf63c88,"United Kingdom","United Kingdom",23,1334653291,1335152193
97ad53103a,8983d1a259,Worldwide,Belgium,51,1334656317,1343094136
c3c6860474,eb38aca774,"United States of America","United States of America",56,1334647222,1343106255
e47d592354,d357254a10,Worldwide,Netherlands,23,1334653292,1343099494
2ba073634f,d000b01a82,Worldwide,Moldova,65,1334643617,1343093455
80e477fa70,edc6a03ff6,Worldwide,Sweden,194,1334639937,1343097217
029cb3bc66,7e96236b9f,"United Kingdom","United Kingdom",1,1334643126,1334885374
4efa5847d2,32064d7997,Worldwide,"United States of America",129,1334649302,1343088020
72556a1dfa,abc52c6233,"United States of America","United States of America",63,1334655188,1341209801
65dd85de84,2dc8acf671,Worldwide,undeclared,7,1334646840,1335773880
d3acae835a,53278bfddc,"United States of America","United States of America",240,1334644264,1343094157
23632aae77,fd53026c31,"United States of America","United States of America",92,1334650659,1335146697
cb143500dc,358593694f,Worldwide,"United States of America",23,1334653188,1343103748
d79244e905,f2fd00d797,"United States of America","United States of America",141,1334637225,1334793526
c1c4092919,06b8d7df42,"United Kingdom","United Kingdom",23,1334650687,1334650687
11f497ad7e,358593694f,Worldwide,"United States of America",23,1334653222,1334653222
d7c29ef4fb,358593694f,Worldwide,"United States of America",23,1334653243,1334819179
778d2ffdd1,f476151e76,Worldwide,undeclared,122,1334648861,1335315468
83ceea53fa,e1ca55b720,Worldwide,France,22,1334666514,1336956474
f55315e83c,e9c9c92b45,Worldwide,Netherlands,23,1334639160,1337307045
32e7a970d2,644ba32cd3,Worldwide,"United States of America",94,1334637132,1334637132
8870cc5af0,ec86fcb76d,Worldwide,undeclared,144,1334652995,1334652995
08242025dc,824c05b733,"United States of America","United States of America",7,1334646141,1340070362
5df692e44a,ef1de7aacc,Worldwide,undeclared,150,1334649904,1336004114
f8ff098e51,e1ca55b720,Worldwide,France,23,1334653291,1338601591
642ca633ec,32505c0563,Worldwide,undeclared,122,1334650755,1343111805
f6ea1fdd8f,ec86fcb76d,Worldwide,undeclared,144,1334652995,1334652995
fe658b3719,8e65664d8d,Worldwide,"United States of America",69,1334677677,1337989116
d59cab32a8,32064d7997,Worldwide,"United States of America",93,1334649302,1343112331
c9befeeafe,e08d80fdf7,"United States of America","United States of America",166,1334641725,1334884493
29739ac0eb,9569b3503e,Worldwide,Finland,125,1334645988,1335667731
e8b95bf906,b392065f1e,"United States of America","United States of America",120,1334636471,1337991309
719fdf3a09,2a8f64cc3a,"United States of America","United States of America",49,1334643434,1337652294
e962171e9c,32505c0563,Worldwide,undeclared,129,1334650755,1343113385
762cff72b8,0e3a99c174,"United Kingdom","United Kingdom",22,1334639445,1334639445
78430f465a,53278bfddc,"United States of America","United States of America",242,1334644218,1343094048
31b91120dd,e9c9c92b45,Worldwide,Netherlands,23,1334675132,1337994965
d10a92d179,f476151e76,Worldwide,undeclared,1,1334648861,1336007477
d4b6a7c7d6,78751100e9,"United States of America","United States of America",22,1334638654,1336524827
3d20b09b45,78751100e9,"United States of America","United States of America",22,1334638653,1335057175
d69bc39778,bf41c942c4,Worldwide,"United States of America",70,1334650687,1334650687
340c09e959,d5d76cd189,"Worldwide except USA",Netherlands,36,1334695200,1334972890
07eb76ee29,d000b01a82,Worldwide,Moldova,65,1334643617,1343085448
7e4dbf9876,c2956cac29,"USA and Canada","United States of America",22,1334651009,1336442064
8e89b00e31,f476151e76,Worldwide,undeclared,129,1334648861,1335835092
cc137562a2,a9f6798f8a,Worldwide,Canada,70,1334666900,1334666900
adfa1e951c,52361e5307,Worldwide,"United States of America",53,1334658821,1336806961
0b27b301ab,6c579252b7,Worldwide,undeclared,93,1334638611,1343112832
9b181f5e21,adca391c84,Worldwide,Russia,96,1334639909,1342919178
17f01c39ba,5b63424c90,Worldwide,"United Kingdom",63,1334644518,1341970003
1b7cec53bf,e9c9c92b45,Worldwide,Netherlands,22,1334639160,1337994987
b3493d3e85,f4c289cf1c,Worldwide,India,242,1334644220,1339202400
3564f8f213,b49cdf34d0,"EU, CH, NO, and USA",Italy,241,1334644508,1343099908
1908f8ea79,1ba1a3de91,Worldwide,"United States of America",129,1334650988,1334891289
1b2f27ed31,244342e41d,"Worldwide except USA",Netherlands,168,1334658159,1335322215
981e237690,32064d7997,Worldwide,"United States of America",93,1334649302,1343112327
da5cf8f5cc,d000b01a82,Worldwide,Moldova,65,1334643617,1343108004
ab29823ae3,8c6d7e4797,"United States of America","United States of America",22,1334638158,1335664090
704ddf1132,9192f41bc8,"Australia and New Zeland",Australia,70,1334674409,1334674409
